PL_NAME,SPEC_TYPE,BIBCODE,AUTHORS,AUTHORS_UNACCENTED,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,SPEC_ID,SPEC_PATH,ROW_IDX,ROW_NUM
GJ 1132 b,Transmission,2023ApJ...959L...9M,May et al. 2023,May et al. 2023,60,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7668,5.1283,,,Eureka R100 (Visit 2),3.11819_5292_2,60/10/19/97/GJ_1132_b_3.11819_5292_2.tbl,577,577
GJ 1132 b,Transmission,2023ApJ...959L...9M,May et al. 2023,May et al. 2023,59,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7935,5.1282,,,Exotic-jedi R100 (Visit 1),3.11819_5292_3,48/20/81/70/GJ_1132_b_3.11819_5292_3.tbl,578,578
GJ 1132 b,Transmission,2023ApJ...959L...9M,May et al. 2023,May et al. 2023,59,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.794,5.1279,,,Exotic-jedi R100 (Visit 2),3.11819_5292_4,44/19/78/91/GJ_1132_b_3.11819_5292_4.tbl,579,579
GJ 1132 b,Transmission,2023ApJ...959L...9M,May et al. 2023,May et al. 2023,60,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7663,5.1279,,,Firefly R100 (Visit 1),3.11819_5292_5,06/67/32/21/GJ_1132_b_3.11819_5292_5.tbl,580,580
GJ 1132 b,Transmission,2023ApJ...959L...9M,May et al. 2023,May et al. 2023,60,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7663,5.1278,,,Eureka R100 (Visit 1),3.11819_5292_1,33/48/32/55/GJ_1132_b_3.11819_5292_1.tbl,581,581
HAT-P-51 b,Transmission,2024arXiv240103715K,Kang et al. 2024,Kang et al. 2024,4,MuSCAT2,"1.52 m Telescopio Carlos Sanchez, Teide Observatory",0.475,0.87,,,Table 3,3.11821_5293_1,05/08/17/01/HAT_P_51_b_3.11821_5293_1.tbl,582,582
K2-26 b,Transmission,2016ApJ...822...39B,Beichman et al. 2016,Beichman et al. 2016,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,,,,3.11845_3773_1,21/39/75/77/K2_26_b_3.11845_3773_1.tbl,583,583
K2-26 b,Transmission,2016ApJ...822...39B,Beichman et al. 2016,Beichman et al. 2016,1,Kepler CCD Array,The Kepler Mission,0.6,0.6,,,,3.11845_3773_2,15/60/67/80/K2_26_b_3.11845_3773_2.tbl,584,584
WASP-76 b,Emission,2020AJ....160....8E,Edwards et al. 2020,Edwards et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,,3.11846_4623_1,01/66/80/64/WASP_76_b_3.11846_4623_1.tbl,585,585
WASP-76 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Figure 2,3.11846_5219_145,09/99/71/28/WASP_76_b_3.11846_5219_145.tbl,586,586
WASP-76 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11846_5219_144,11/02/04/30/WASP_76_b_3.11846_5219_144.tbl,587,587
WASP-76 b,Emission,2021NatAs...5.1224M,Mansfield et al. 2021,Mansfield et al. 2021,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.139,1.64,,,Supplementary Table 5,3.11846_5227_1,32/49/76/77/WASP_76_b_3.11846_5227_1.tbl,588,588
WASP-76 b,Emission,2021AJ....162..158M,May et al. 2021,May et al. 2021,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,"Table 4 and text, Section 5",3.11846_5229_1,56/74/71/47/WASP_76_b_3.11846_5229_1.tbl,589,589
WASP-76 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11846_5410_26,99/79/67/65/WASP_76_b_3.11846_5410_26.tbl,590,590
WASP-76 b,Emission,2021AJ....162..108F,Fu et al. 2021,Fu et al. 2021,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.55,4.493,,,Table 9,3.11846_5411_47,18/37/35/02/WASP_76_b_3.11846_5411_47.tbl,591,591
WASP-76 b,Emission,2021AJ....162..108F,Fu et al. 2021,Fu et al. 2021,26,Wide Field Camera 3,Hubble Space Telescope satellite,1.1518,1.6168,,,Table 9,3.11846_5411_46,31/61/22/37/WASP_76_b_3.11846_5411_46.tbl,592,592
WASP-76 b,Transmission,2020AJ....160....8E,Edwards et al. 2020,Edwards et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,,3.11846_4623_2,34/29/72/34/WASP_76_b_3.11846_4623_2.tbl,593,593
WASP-76 b,Transmission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,Figure 2,3.11846_5219_90,84/78/40/05/WASP_76_b_3.11846_5219_90.tbl,594,594
WASP-76 b,Transmission,2021AJ....162..108F,Fu et al. 2021,Fu et al. 2021,3,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.55,4.493,,,Table 8,3.11846_5411_45,69/76/51/74/WASP_76_b_3.11846_5411_45.tbl,595,595
WASP-76 b,Transmission,2021AJ....162..108F,Fu et al. 2021,Fu et al. 2021,38,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.9642,,,Table 8,3.11846_5411_43,36/10/21/67/WASP_76_b_3.11846_5411_43.tbl,596,596
WASP-76 b,Transmission,2021AJ....162..108F,Fu et al. 2021,Fu et al. 2021,26,Wide Field Camera 3,Hubble Space Telescope satellite,1.1425,1.6075,,,Table 8,3.11846_5411_44,07/23/37/19/WASP_76_b_3.11846_5411_44.tbl,597,597
WASP-76 b,Transmission,2020A&A...637A..76V,von Essen et al. 2020,von Essen et al. 2020,8,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.3483,0.5583,,,"Table 4, G430L",3.11846_5412_48,44/47/51/88/WASP_76_b_3.11846_5412_48.tbl,598,598
WASP-76 b,Transmission,2020A&A...637A..76V,von Essen et al. 2020,von Essen et al. 2020,16,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.5455,0.9173,,,"Table 4, G750L",3.11846_5412_49,61/33/04/46/WASP_76_b_3.11846_5412_49.tbl,599,599
TRAPPIST-1 b,Emission,2023arXiv230314849G,Greene et al. 2023,Greene et al. 2023,1,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,15,15,,,,3.11876_5123_1,75/34/32/80/TRAPPIST_1_b_3.11876_5123_1.tbl,600,600
TRAPPIST-1 c,Emission,2023arXiv230610150Z,Zieba et al. 2023,Zieba et al. 2023,1,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,15,15,,,,3.11877_5196_1,70/85/48/26/TRAPPIST_1_c_3.11877_5196_1.tbl,601,601
WASP-124 b,Transmission,2023AJ....166..120M,McGruder et al. 2023,McGruder et al. 2023,33,Multiple Instruments,Multiple Observatories,0.465,0.979,,,,3.11881_5311_1,44/43/95/84/WASP_124_b_3.11881_5311_1.tbl,602,602
WASP-121 b,Emission,2017Natur.548...58E,Evans et al. 2017,Evans et al. 2017,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,,,eclipse depth (3670 +/- 130 ppm) taken from text,3.11900_4003_2,14/02/08/63/WASP_121_b_3.11900_4003_2.tbl,603,603
WASP-121 b,Emission,2017Natur.548...58E,Evans et al. 2017,Evans et al. 2017,28,Wide Field Camera 3,Hubble Space Telescope satellite,1.131,1.632,,,,3.11900_4003_1,94/12/71/20/WASP_121_b_3.11900_4003_1.tbl,604,604
WASP-121 b,Emission,2020MNRAS.496.1638M,Mikal-Evans et al. 2020,Mikal-Evans et al. 2020,28,Wide Field Camera 3,Hubble Space Telescope satellite,1.129,1.628,,,,3.11900_4628_1,63/36/56/78/WASP_121_b_3.11900_4628_1.tbl,605,605
WASP-121 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Figure 2,3.11900_5219_129,34/36/94/34/WASP_121_b_3.11900_5219_129.tbl,606,606
WASP-121 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,38,Wide Field Camera 3,Hubble Space Telescope satellite,0.8125,1.6295,,,Figure 2,3.11900_5219_128,35/39/97/30/WASP_121_b_3.11900_5219_128.tbl,607,607
WASP-121 b,Emission,2021NatAs...5.1224M,Mansfield et al. 2021,Mansfield et al. 2021,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.139,1.64,,,Supplementary Table 5,3.11900_5227_1,67/05/54/52/WASP_121_b_3.11900_5227_1.tbl,608,608
WASP-121 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11900_5410_38,13/05/25/40/WASP_121_b_3.11900_5410_38.tbl,609,609
WASP-121 b,Transmission,2016ApJ...822L...4E,Evans et al. 2016,Evans et al. 2016,31,Wide Field Camera 3,Hubble Space Telescope,0.4365,1.6315,,,,3.11900_3831_1,12/56/49/47/WASP_121_b_3.11900_3831_1.tbl,610,610
WASP-121 b,Transmission,2019AJ....158...91S,Sing et al. 2019,Sing et al. 2019,5,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.2387,0.2986,,,,3.11900_4615_1,04/27/13/83/WASP_121_b_3.11900_4615_1.tbl,611,611
WASP-121 b,Transmission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11900_5219_56,60/95/21/50/WASP_121_b_3.11900_5219_56.tbl,612,612
WASP-121 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.11900_5286_63,44/61/69/14/WASP_121_b_3.11900_5286_63.tbl,613,613
WASP-121 b,Transmission,2021MNRAS.503.4787W,Wilson et al. 2021,Wilson et al. 2021,53,GMOS,Gemini South Telescope,0.525,0.945,,,,3.11900_5313_1,43/11/78/66/WASP_121_b_3.11900_5313_1.tbl,614,614
HIP 41378 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.11908_5286_47,88/09/12/84/HIP_41378_b_3.11908_5286_47.tbl,615,615
HIP 41378 f,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.11912_5286_48,05/93/18/95/HIP_41378_f_3.11912_5286_48.tbl,616,616
HD 3167 c,Transmission,2021AJ....161...19G,Guilluy et al. 2021,Guilluy et al. 2021,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6295,,,Table 5,3.11925_5360_2,37/22/60/26/HD_3167_c_3.11925_5360_2.tbl,617,617
HAT-P-65 b,Transmission,2024arXiv240103715K,Kang et al. 2024,Kang et al. 2024,4,MuSCAT2,"1.52 m Telescopio Carlos Sanchez, Teide Observatory",0.475,0.87,,,Table 3,3.11935_5293_1,81/72/13/66/HAT_P_65_b_3.11935_5293_1.tbl,618,618
WASP-131 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11960_5410_39,53/14/30/09/WASP_131_b_3.11960_5410_39.tbl,619,619
WASP-127 b,Transmission,2017A&A...602L..15P,Palle et al. 2017,Palle et al. 2017,23,ALFOSC,Nordic Optical Telescope,0.425,0.875,,,,3.11973_3990_1,96/62/58/39/WASP_127_b_3.11973_3990_1.tbl,620,620
WASP-127 b,Transmission,2018A&A...616A.145C,Chen et al. 2018,Chen et al. 2018,27,ALFOSC,Nordic Optical Telescope,0.405,0.935,,,,3.11973_4164_1,94/84/34/78/WASP_127_b_3.11973_4164_1.tbl,621,621
WASP-127 b,Transmission,2018A&A...616A.145C,Chen et al. 2018,Chen et al. 2018,86,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.5242,1.013,,,,3.11973_4164_2,59/97/87/96/WASP_127_b_3.11973_4164_2.tbl,622,622
WASP-127 b,Transmission,2020AJ....160..109S,Skaf et al. 2020,Skaf et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6295,,,Table 4,3.11973_5124_1,62/16/87/90/WASP_127_b_3.11973_5124_1.tbl,623,623
TRAPPIST-1 g,Transmission,2019AJ....157...11W,Wakeford et al. 2019,Wakeford et al. 2019,13,Wide Field Camera 3,Hubble Space Telescope satellite,1.1375,1.635,,,,3.11992_4232_1,14/62/04/70/TRAPPIST_1_g_3.11992_4232_1.tbl,624,624
TRAPPIST-1 h,Transmission,2022A&A...658A.133G,Gressier et al. 2022,Gressier et al. 2022,18,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6237,,,Table 2,3.11993_5245_1,60/14/68/88/TRAPPIST_1_h_3.11993_5245_1.tbl,625,625
HD 106315 c,Transmission,2021AJ....161...19G,Guilluy et al. 2021,Guilluy et al. 2021,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6295,,,Table 5,3.11995_5360_1,89/23/46/36/HD_106315_c_3.11995_5360_1.tbl,626,626
LHS 1140 b,Transmission,2024ApJ...970L...2C,Cadieux et al. 2024,Cadieux et al. 2024,142,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6534,2.6515,,,Table B1,3.12019_5422_1,99/51/35/59/LHS_1140_b_3.12019_5422_1.tbl,627,627
LHS 1140 b,Transmission,2024ApJ...968L..22D,Damiano et al. 2024,Damiano et al. 2024,37,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.9021,5.1503,,,"Table 9, G395H grating",3.12019_5435_2,59/93/04/78/LHS_1140_b_3.12019_5435_2.tbl,628,628
LHS 1140 b,Transmission,2024ApJ...968L..22D,Damiano et al. 2024,Damiano et al. 2024,39,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,1.678,3.0522,,,"Table 8, G235H grating",3.12019_5435_1,02/33/10/72/LHS_1140_b_3.12019_5435_1.tbl,629,629
KELT-11 b,Transmission,2020AJ....160..280C,Colón et al. 2020,Colon et al. 2020,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,,,,3.12023_4692_1,25/32/15/31/KELT_11_b_3.12023_4692_1.tbl,630,630
KELT-11 b,Transmission,2020AJ....160..280C,Colón et al. 2020,Colon et al. 2020,21,Wide Field Camera 3,Hubble Space Telescope satellite,1.137,1.637,,,,3.12023_4692_2,62/24/60/89/KELT_11_b_3.12023_4692_2.tbl,631,631
KELT-11 b,Transmission,2020AJ....160..260C,Changeat et al. 2020,Changeat et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,,3.12023_4706_1,09/62/02/13/KELT_11_b_3.12023_4706_1.tbl,632,632
KELT-9 b,Emission,2021ApJ...907L..22C,Changeat & Edwards 2021,Changeat & Edwards 2021,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,,3.12026_5210_1,80/36/24/48/KELT_9_b_3.12026_5210_1.tbl,633,633
KELT-9 b,Emission,2020AJ....160...88W,Wong et al. 2020,Wong et al. 2020,1,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.787,0.787,,,,3.12026_5218_1,42/76/56/14/KELT_9_b_3.12026_5218_1.tbl,634,634
KELT-9 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,,,Figure 2,3.12026_5219_121,31/15/08/53/KELT_9_b_3.12026_5219_121.tbl,635,635
KELT-9 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.12026_5219_120,57/97/13/62/KELT_9_b_3.12026_5219_120.tbl,636,636
KELT-9 b,Emission,2022A&A...668L...1J,Jacobs et al. 2022,Jacobs et al. 2022,23,Wide Field Camera 3,Hubble Space Telescope satellite,1.1302,1.6425,,,Figure 2,3.12026_5434_1,14/49/41/42/KELT_9_b_3.12026_5434_1.tbl,637,637
KELT-9 b,Transmission,2019AJ....157...69C,Cauley et al. 2019,Cauley et al. 2019,19,Potsdam Echelle Polarimetric & Spectroscopic Instrument (PEPSI),LBT Consortium Large Binocular Telescope (LBT) at Mount Graham International Observatory,0.4805,0.6563,,,,3.12026_4597_1,55/32/83/74/KELT_9_b_3.12026_4597_1.tbl,638,638
KELT-9 b,Transmission,2020ApJ...888L..13T,Turner et al. 2020,Turner et al. 2020,4,CARMENES,Calar Alto Observatorys 3.5 meter Telescope,0.6565,0.8665,,,,3.12026_4614_1,94/06/86/48/KELT_9_b_3.12026_4614_1.tbl,639,639
WASP-107 b,Transmission,2018ApJ...858L...6K,Kreidberg et al. 2018,Kreidberg et al. 2018,20,Wide Field Camera 3,Hubble Space Telescope satellite,1.133,1.616,,,,3.12045_4176_1,93/35/74/72/WASP_107_b_3.12045_4176_1.tbl,640,640
WASP-107 b,Transmission,2018Natur.557...68S,Spake et al. 2018,Spake et al. 2018,49,Wide Field Camera 3,Hubble Space Telescope satellite,0.8916,1.616,,,,3.12045_4177_1,31/27/74/29/WASP_107_b_3.12045_4177_1.tbl,641,641
WASP-107 b,Transmission,2023arXiv231112515D,Dyrek et al. 2023,Dyrek et al. 2023,49,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,4.61,11.83,,,"Extended Data Table 1, TEATRO",3.12045_5285_3,44/20/14/23/WASP_107_b_3.12045_5285_3.tbl,642,642
WASP-107 b,Transmission,2023arXiv231112515D,Dyrek et al. 2023,Dyrek et al. 2023,49,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,4.61,11.83,,,"Extended Data Table 1, CASCAde",3.12045_5285_2,48/91/27/89/WASP_107_b_3.12045_5285_2.tbl,643,643
WASP-107 b,Transmission,2023arXiv231112515D,Dyrek et al. 2023,Dyrek et al. 2023,49,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,4.61,11.83,,,"Extended Data Table 1, Eureka!",3.12045_5285_1,25/09/69/98/WASP_107_b_3.12045_5285_1.tbl,644,644
WASP-107 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12045_5286_62,94/19/58/76/WASP_107_b_3.12045_5286_62.tbl,645,645
WASP-156 b,Transmission,2023A&A...675A..62J,Jiang et al. 2023,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,,,,3.12068_5312_1,77/74/14/51/WASP_156_b_3.12068_5312_1.tbl,646,646
GJ 9827 d,Transmission,2023ApJ...954L..52R,Roy et al. 2023,Roy et al. 2023,19,Wide Field Camera 3,Hubble Space Telescope satellite,1.115,1.655,,,Near-infrared Combined Spectrum,3.12079_5263_1,62/25/77/48/GJ_9827_d_3.12079_5263_1.tbl,647,647
KELT-20 b,Emission,2022ApJ...925L...3F,Fu et al. 2022,Fu et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,,,Table 1,3.12080_5244_3,71/72/85/95/KELT_20_b_3.12080_5244_3.tbl,648,648
KELT-20 b,Emission,2022ApJ...925L...3F,Fu et al. 2022,Fu et al. 2022,1,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.8,0.8,,,Table 1,3.12080_5244_1,06/11/99/39/KELT_20_b_3.12080_5244_1.tbl,649,649
KELT-20 b,Emission,2022ApJ...925L...3F,Fu et al. 2022,Fu et al. 2022,29,Wide Field Camera 3,Hubble Space Telescope satellite,1.13,1.64,,,Table 1,3.12080_5244_2,43/53/39/68/KELT_20_b_3.12080_5244_2.tbl,650,650
LHS 1140 c,Transmission,2024ApJ...970L...2C,Cadieux et al. 2024,Cadieux et al. 2024,142,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6534,2.6515,,,Table B1,3.12258_5422_2,14/51/19/15/LHS_1140_c_3.12258_5422_2.tbl,651,651
HD 219666 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12304_5286_45,12/97/27/47/HD_219666_b_3.12304_5286_45.tbl,652,652
V1298 Tau b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12385_5286_59,22/70/33/53/V1298_Tau_b_3.12385_5286_59.tbl,653,653
WASP-87 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.12389_5410_30,11/85/06/76/WASP_87_b_3.12389_5410_30.tbl,654,654
TOI-270 c,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12405_5286_54,38/01/42/03/TOI_270_c_3.12405_5286_54.tbl,655,655
TOI-270 d,Transmission,2023AJ....165...84M,Mikal-Evans et al. 2023,Mikal-Evans et al. 2023,28,Wide Field Camera 3,Hubble Space Telescope satellite,1.135,1.634,,,,3.12406_5212_1,56/50/32/92/TOI_270_d_3.12406_5212_1.tbl,656,656
TOI-270 d,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12406_5286_55,25/90/64/46/TOI_270_d_3.12406_5286_55.tbl,657,657
LTT 1445 A b,Transmission,2023AJ....165..169D,Diamond-Lowe et al. 2023,Diamond-Lowe et al. 2023,20,LDSS-3C,Magellan II Landon Clay Telescope,0.63,1.01,,,Combination of four data sets,3.12411_5233_1,54/80/08/58/LTT_1445_A_b_3.12411_5233_1.tbl,658,658
HAT-P-70 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.12414_5219_108,45/87/00/24/HAT_P_70_b_3.12414_5219_108.tbl,659,659
WASP-178 b,Transmission,2022Natur.604...49L,Lothringer et al. 2022,Lothringer et al. 2022,53,Wide Field Camera 3,Hubble Space Telescope satellite,0.1963,0.7575,,,Extended Data Table 1,3.12435_5242_1,72/25/78/71/WASP_178_b_3.12435_5242_1.tbl,660,660
WASP-178 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12435_5286_64,11/22/27/48/WASP_178_b_3.12435_5286_64.tbl,661,661
V1298 Tau c,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12450_5286_60,79/43/94/88/V1298_Tau_c_3.12450_5286_60.tbl,662,662
L 168-9 b,Transmission,2023PASP..135c8002B,Bouwman et al. 2023,Bouwman et al. 2023,48,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,4.86,11.86,,,CASCADe Pipeline,3.12495_5330_1,10/31/52/73/L_168_9_b_3.12495_5330_1.tbl,663,663
L 168-9 b,Transmission,2023PASP..135c8002B,Bouwman et al. 2023,Bouwman et al. 2023,48,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,4.86,11.86,,,Eureka! Pipeline,3.12495_5330_2,86/83/38/64/L_168_9_b_3.12495_5330_2.tbl,664,664
LTT 9779 b,Transmission,2023arXiv230613645E,Edwards et al. 2023,Edwards et al. 2023,38,Wide Field Camera 3,Hubble Space Telescope satellite,0.8375,1.6294,,,,3.12596_5198_1,10/95/63/09/LTT_9779_b_3.12596_5198_1.tbl,665,665
LTT 9779 b,Transmission,2024ApJ...962L..20R,Radica et al. 2024,Radica et al. 2024,227,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6064,2.7286,,,SOSS mode,3.12596_5328_1,11/18/58/25/LTT_9779_b_3.12596_5328_1.tbl,666,666
GJ 486 b,Transmission,2023arXiv230500868M,Moran et al. 2023,Moran et al. 2023,47,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.865,5.119,,,Tiberius pipeline,3.12681_5146_3,22/36/54/32/GJ_486_b_3.12681_5146_3.tbl,667,667
GJ 486 b,Transmission,2023arXiv230500868M,Moran et al. 2023,Moran et al. 2023,46,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.854,5.026,,,FIREFLy pipeline,3.12681_5146_2,70/04/27/26/GJ_486_b_3.12681_5146_2.tbl,668,668
GJ 486 b,Transmission,2023arXiv230500868M,Moran et al. 2023,Moran et al. 2023,110,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.867,5.155,,,Eureka! pipeline,3.12681_5146_1,00/45/92/75/GJ_486_b_3.12681_5146_1.tbl,669,669
TOI-674 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.12737_5286_56,39/35/10/18/TOI_674_b_3.12737_5286_56.tbl,670,670
GJ 367 b,Emission,2024arXiv240101400Z,Zhang et al. 2024,Zhang et al. 2024,11,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.364,11.454,,,The fiducial emission spectrum (Table 4),3.13020_5291_1,81/33/99/71/GJ_367_b_3.13020_5291_1.tbl,671,671
TOI-1268 b,Transmission,2024AJ....167..214P,Pérez-González et al. 2024,Perez-Gonzalez et al. 2024,1,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.787,0.787,,,,3.13058_5365_2,11/32/82/76/TOI_1268_b_3.13058_5365_2.tbl,672,672
TOI-1268 b,Transmission,2024AJ....167..214P,Pérez-González et al. 2024,Perez-Gonzalez et al. 2024,1,Wide-field InfraRed Camera (WIRC),Palomar Observatory 200-inch Hale Telescope,1.083,1.083,,,,3.13058_5365_1,06/23/24/84/TOI_1268_b_3.13058_5365_1.tbl,673,673
